article_id,comment_index,image_path,ace_sentence,json_file
181,73,,I wonder why the US has not seen a significant shift in electricity generation.,73.json
181,73,,I wonder why China has seen a significant upward shift in electricity generation.,73.json
181,73,,I wonder why the US is the only country that has seen a decrease in coal electricity production.,73.json
181,73,,I wonder what the graphs of other countries look like.,73.json
181,73,,This relates to me and my community.,73.json
181,73,,The US is on a trend to eliminate non-clean electricity generation.,73.json
181,73,,"When I am older, the US will probably phase out non-clean electricity generation.",73.json
181,73,,I wonder if the constant trend indicates that the US economy is not growing as fast.,73.json
181,73,,"A title could be ""Electricity generation of 2000s: A path toward cleaner energy"".",73.json
181,74,,Switching fully to clean energy is crucial.,74.json
181,74,,Switching fully to clean energy can mitigate environmental damage.,74.json
181,74,,"The graph is named ""World Electricity Generation"".",74.json
181,74,,The graph shows energy trends over more than 20 years.,74.json
181,74,,The graph covers the years from 2000 to 2022.,74.json
181,74,,The graph reveals a global reliance on coal and gas.,74.json
181,74,,Coal and gas are non-renewable energy sources.,74.json
181,74,,Renewable energy technology has advanced.,74.json
181,74,,"Despite these advances, non-renewable energy sources dominate globally.",74.json
181,74,,The US shifts from coal to natural gas.,74.json
181,74,,Natural gas is a fossil fuel.,74.json
181,74,,America has a role in clean energy innovation.,74.json
181,74,,This shift is ironic.,74.json
181,74,,This data prompts questions.,74.json
181,74,,The fossil fuel industry may influence this imbalance.,74.json
181,74,,This imbalance maintains a high use of fossil fuels.,74.json
181,74,,The environmental costs of fossil fuels are known.,74.json
181,74,,I hope that these statistics influence my local policymakers.,74.json
181,74,,I have local policymakers.,74.json
181,74,,I hope that my local policymakers make better decisions.,74.json
181,74,,I hope that my local policymakers make more environmentally conscious decisions.,74.json
181,74,,These decisions concern the continued use of fossil fuels.,74.json
181,74,,"The headline is: ""Capturing the Disproportionality Between Renewable and Fossil Fuel Energy Sources - 2000 to 2022"".",74.json
181,75,,I notice an increase in world electricity generation between 2000 and 2022.,75.json
181,75,,Clean energy sources produced more electricity than fossil fuel sources between 2000 and 2022.,75.json
181,75,,Clean energy sources gained more than 10 million gigawatt-hours between 2000 and 2022.,75.json
181,75,,Fossil fuel sources gained at most 8 million gigawatt-hours between 2000 and 2022.,75.json
181,75,,The second figure shows the total electricity generation of China.,75.json
181,75,,The total electricity generation of China increased dramatically.,75.json
181,75,,"In China, fossil electricity generation increased from about 1 million gigawatt-hours to about 5.5 million gigawatt-hours.",75.json
181,75,,"In China, clean electricity generation increased to about 7 million gigawatt-hours.",75.json
181,75,,"In China, clean electricity generation increased to about 8 million gigawatt-hours.",75.json
181,75,,The electricity generation of China is higher than the electricity generation of the United States.,75.json
181,75,,The electricity generation of China is higher than the electricity generation of India.,75.json
181,75,,"During the last 20 years, clean electricity generation in the United States stayed fairly steady.",75.json
181,75,,"During the last 20 years, fossil electricity generation in the United States decreased.",75.json
181,75,,I wonder how population affects the need for fossil fuels compared to clean power.,75.json
181,75,,The population of China is larger than the population of the United States.,75.json
181,75,,I ask whether the larger population of China is a reason for the increase of electricity generation in China.,75.json
181,75,,I ask why the electricity generation of the United States increased so little.,75.json
181,75,,This topic relates to my community.,75.json
181,75,,We are a new generation.,75.json
181,75,,Clean energy is the future.,75.json
181,75,,It is our job to take care of the planet.,75.json
181,75,,It is our duty to take care of the planet.,75.json
181,75,,A catchy headline is: Are fossil fuels a thing of the past - clean versus fossil energy production from 2000 to 2022.,75.json
181,76,,I noticed dips in energy production in 2008.,76.json
181,76,,I noticed dips in energy production in 2020.,76.json
181,76,,These dips seem to follow years with an economic recession.,76.json
181,76,,Nuclear energy seems to generate the most electricity.,76.json
181,76,,The differences between each energy type are not overwhelmingly different.,76.json
181,76,,I enjoyed the gradient with the energy-type color coding.,76.json
181,76,,This graph could be tied to climate change.,76.json
181,76,,There is an upward trend in all energy sources.,76.json
181,76,,Some energy sources are colored clean.,76.json
181,76,,The clean energy sources have a more dramatic slope in their trend line.,76.json
181,76,,This graph impacts me.,76.json
181,76,,This graph impacts my community.,76.json
181,76,,This graph provides hope for the future.,76.json
181,76,,This graph suggests that we are headed in a good direction.,76.json
181,76,,We want to take better care of our planet.,76.json
181,76,,The title for this graph is: Ticking Towards a Cleaner Future: World Electricity Generation (2000-2024).,76.json
181,77,,"At present, fossil fuels make up the majority of electricity generation.",77.json
181,77,,"At present, clean sources make up less electricity generation than fossil fuels.",77.json
181,77,,"In the past 2 decades, electricity usage has increased.",77.json
181,77,,"In the past 2 decades, electricity generation from unclean sources has increased.",77.json
181,77,,"In the past 2 decades, electricity generation from clean sources has remained the same.",77.json
181,77,,I wonder how much more expensive it is to produce electricity from clean sources than from fossil fuels.,77.json
181,77,,I wonder how much the switch from fossil-fuel electricity to clean electricity would cost.,77.json
181,77,,This situation relates to me and my community.,77.json
181,77,,Pollution from fossil fuels slowly ruins the quality of air in my community.,77.json
181,77,,"If the quality of air in my community is ruined, then the quality of life for me and my peers will be ruined.",77.json
181,77,,This situation shows how much electricity is used globally.,77.json
181,77,,This situation shows how fast global electricity usage has grown in the past 2 decades.,77.json
181,77,,"In surrounding towns, the production of energy is important.",77.json
181,77,,Many power plants in surrounding towns produce energy from fossil fuels.,77.json
181,77,,The use of fossil fuels progresses the irreversible damage of global warming.,77.json
181,77,,"The headline is: Although ancient, fossil fuels remain relevant.",77.json
181,78,,I notice an increase in world electricity generation between 2000 and 2022.,78.json
181,78,,Clean energy sources produced more electricity than fossil-fuel energy sources.,78.json
181,78,,Clean energy sources had a gain of more than 10 million gigawatt-hours.,78.json
181,78,,Fossil-fuel energy sources had a gain of at most 8 million gigawatt-hours.,78.json
181,78,,The second figure shows that the total electricity generation of China increased dramatically.,78.json
181,78,,"In China, fossil-fuel electricity generation increased from about 1 million gigawatt-hours to about 5.5 million gigawatt-hours.",78.json
181,78,,"In China, clean electricity generation increased to about 7 million gigawatt-hours.",78.json
181,78,,"In China, clean electricity generation increased to about 8 million gigawatt-hours.",78.json
181,78,,The electricity generation of China is higher than the electricity generation of the United States.,78.json
181,78,,The electricity generation of China is higher than the electricity generation of India.,78.json
181,78,,"During the last 20 years, clean electricity generation in the United States stayed fairly steady.",78.json
181,78,,"During the last 20 years, fossil-fuel electricity generation in the United States decreased.",78.json
181,78,,I wonder how population affects the need for fossil-fuel electricity compared to clean electricity.,78.json
181,78,,China has a larger population than the United States.,78.json
181,78,,I ask whether the larger population of China is a reason for the increase in electricity generation in China.,78.json
181,78,,I ask why the electricity generation in the United States increased only a little.,78.json
181,78,,This topic relates to my community.,78.json
181,78,,My community is a new generation.,78.json
181,78,,Clean energy is the future.,78.json
181,78,,It is our job to take care of the planet.,78.json
181,78,,It is our duty to take care of the planet.,78.json
181,78,,The headline is: Are fossil fuels a thing of the past - clean vs fossil energy production from 2000 to 2022.,78.json
181,79,,I noticed that the graph has an overall increasing tendency.,79.json
181,79,,I noticed that energy consumption has increased significantly since 2000.,79.json
181,79,,Clean energy accounts for the vast majority of this energy increase.,79.json
181,79,,Coal has remained relatively stable over the last two decades.,79.json
181,79,,Gas has remained relatively stable over the last two decades.,79.json
181,79,,Oil has remained relatively stable over the last two decades.,79.json
181,79,,I am curious why China has had a significant rise in electricity generation compared to the United States.,79.json
181,79,,I am curious why China has had a significant rise in electricity generation compared to India.,79.json
181,79,,I wonder what will motivate the entire world to use more clean energy than fossil fuels to generate electricity.,79.json
181,79,,This situation concerns me.,79.json
181,79,,This situation concerns my community.,79.json
181,79,,The world transitions to more clean energy sources.,79.json
181,79,,The world transitions to more renewable energy sources.,79.json
181,79,,"If the world transitions to more clean and renewable energy sources, then pollution from fossil fuels is expected to reduce.",79.json
181,79,,"If pollution from fossil fuels reduces, then this is good for the Earth.",79.json
181,79,,"If pollution from fossil fuels reduces, then this will benefit all of us.",79.json
181,79,,The headline is: Changes in Electricity Generation: Is it changing for the better?,79.json
181,8,,"In the last 25 years, we have added no meaningful nuclear capacity.",8.json
181,8,,Nuclear power is an easy fix for massive power generation needs.,8.json
181,8,,Nuclear power has essentially zero carbon emissions.,8.json
181,8,,Some environmentalists fight for the outcome that no meaningful nuclear capacity is added.,8.json
181,8,,Energy demand has grown.,8.json
181,8,,Coal is a fossil fuel.,8.json
181,8,,Other fossil fuels exist.,8.json
181,8,,Coal and other fossil fuels have risen in absolute terms to meet growing energy demand.,8.json
181,8,,The rise in coal and other fossil fuels is concomitant with the lack of meaningful nuclear capacity.,8.json
181,8,,Solar power is great.,8.json
181,8,,Nuclear power is a magic bullet.,8.json
181,8,,Nuclear power has existed for decades.,8.json
181,8,,Nuclear power has improved since it existed.,8.json
181,8,,We are being foolish.,8.json
181,80,,I analyze graphs about total electricity generation in China and the United States and India.,80.json
181,80,,China captured my attention immediately.,80.json
181,80,,China displays a tremendous increase in electricity generation in about 20 years.,80.json
181,80,,The United States displays a relatively stable trend in electricity generation.,80.json
181,80,,India has the lowest amount of electricity generation among China and the United States and India.,80.json
181,80,,Most electricity in India is generated from fossil fuels.,80.json
181,80,,Most electricity in India is not generated from clean power sources.,80.json
181,80,,A graph displays global levels of electricity generation.,80.json
181,80,,The global level of electricity generation has increased steadily over time.,80.json
181,80,,There is a noticeable shift toward increased utilization of clean energy sources.,80.json
181,80,,China and India have similar populations.,80.json
181,80,,I wonder why the electricity usage of China is about 4 times larger than the electricity usage of India.,80.json
181,80,,The electricity usage of the United States has remained consistent throughout the years.,80.json
181,80,,The United States has had many new inventions and resources.,80.json
181,80,,Many new inventions and resources require an immense amount of power.,80.json
181,80,,I wonder how the electricity usage of the United States has remained consistent.,80.json
181,80,,Over half of our electricity production comes from fossil fuels.,80.json
181,80,,This fact is concerning.,80.json
181,80,,Fossil fuels have many harmful impacts on Earth.,80.json
181,80,,Switching to cleaner forms of electricity can be more expensive.,80.json
181,80,,Cleaner forms of electricity are overall better for our planet.,80.json
181,80,,"The title is ""Powering the World: Electricity Generation Over the Last 20 Years"".",80.json
181,81,,India is a country.,81.json
181,81,,The United States is a country.,81.json
181,81,,China is a country.,81.json
181,81,,India's energy consumption was the lowest in all years.,81.json
181,81,,The United States' energy consumption was the largest until around 2010.,81.json
181,81,,China passed the United States around 2010.,81.json
181,81,,Clean power has increased in all countries.,81.json
181,81,,Wind energy has become more popular recently.,81.json
181,81,,Solar energy has become more popular recently.,81.json
181,81,,The population of the United States has become larger.,81.json
181,81,,The energy consumption of the United States has remained about the same.,81.json
181,81,,I wonder why the energy consumption of the United States has remained about the same.,81.json
181,81,,This graph allows me to see the energy that I am likely consuming.,81.json
181,81,,It is difficult to know exactly where a person's energy is coming from.,81.json
181,81,,This graph gives some context of the energy consumption of the United States.,81.json
181,81,,This graph gives some context of my own energy consumption.,81.json
181,82,,Coal has been the largest source of global electricity generation.,82.json
181,82,,Coal has declined slightly since 2010.,82.json
181,82,,Gas has increased steadily since 2000.,82.json
181,82,,Wind energy has increased steadily since 2000.,82.json
181,82,,Solar energy has increased steadily since 2000.,82.json
181,82,,Other renewable energy has increased steadily since 2000.,82.json
181,82,,Nuclear energy has stayed relatively flat over the 20-year period.,82.json
181,82,,Hydro energy has stayed relatively flat over the 20-year period.,82.json
181,82,,Coal is a fossil fuel.,82.json
181,82,,Gas is a fossil fuel.,82.json
181,82,,Oil is a fossil fuel.,82.json
181,82,,Fossil fuels make up the vast majority of electricity generation.,82.json
181,82,,Clean sources make up a minority of electricity generation.,82.json
181,82,,I wonder how much the total amount of global electricity generation has changed over this period.,82.json
181,82,,The graph shows shares of electricity generation.,82.json
181,82,,The graph does not show absolute amounts of electricity generation.,82.json
181,82,,I wonder what explains the slight dip in coal around 2020.,82.json
181,82,,The pandemic happened around 2020.,82.json
181,82,,The pandemic may have reduced energy demand.,82.json
181,82,,I wonder how much variability exists between countries in the electricity source mix.,82.json
181,82,,I wonder how much variability exists between regions in the electricity source mix.,82.json
181,82,,I wonder how these trends are projected to change in the coming decades.,82.json
181,82,,Renewable energy may scale up further in the coming decades.,82.json
181,82,,The dominant share of fossil fuels has major impacts on climate change.,82.json
181,82,,The dominant share of fossil fuels has major impacts on air pollution.,82.json
181,82,,Climate change affects the whole world.,82.json
181,82,,Air pollution affects the whole world.,82.json
181,82,,More renewable energy means cleaner air.,82.json
181,82,,More renewable energy means reduced emissions.,82.json
181,82,,More renewable energy may cause economic disruption in fossil-dependent communities.,82.json
181,82,,These trends point to a need to massively scale up clean energy investment.,82.json
181,82,,These trends point to a need to massively scale up clean energy infrastructure.,82.json
181,82,,This need exists in my community.,82.json
181,82,,This need exists globally.,82.json
181,82,,"The headline is: ""Coal still king as renewables rise in powering the world"".",82.json
181,83,,The overall electricity generation has increased over the years.,83.json
181,83,,"In all graphs, fossil-sourced electricity generation is higher than clean electricity generation in the world.",83.json
181,83,,Coal seems to be the main source of electricity generation.,83.json
181,83,,Coal is the biggest category in all graphs.,83.json
181,83,,Clean electricity generation has increased over the years.,83.json
181,83,,"In China, electricity generation grows constantly.",83.json
181,83,,"In the U.S., electricity generation is rather constant.",83.json
181,83,,"In India, electricity generation increases rather slowly.",83.json
181,83,,China has a society.,83.json
181,83,,The U.S. has a society.,83.json
181,83,,India has a society.,83.json
181,83,,"The societies of China, the U.S., and India contrast each other.",83.json
181,83,,This contrast relates to their electricity generation.,83.json
181,83,,Fossil-fuel electricity generation may decrease in the future.,83.json
181,83,,Clean electricity generation may increase in the future.,83.json
181,83,,Electricity generation seems to increase in general.,83.json
181,83,,Fossil fuels seem to be the main sources of electricity generation.,83.json
181,83,,There are clean options for electricity generation.,83.json
181,83,,Modern inventions may be made in the future.,83.json
181,83,,"If modern inventions are made, electricity generation will increase.",83.json
181,83,,Cleaner methods should be considered.,83.json
181,83,,Healthier methods should be considered.,83.json
181,83,,Electricity generation affects the environment.,83.json
181,83,,Cleaner methods affect the environment.,83.json
181,83,,The U.S. seems to try to make this change.,83.json
181,83,,The headline is: The Rise of Electricity Generation: Fossil vs Clean Energy.,83.json
181,84,,I noticed a general increasing trend in the graph.,84.json
181,84,,I noticed a significant increase in energy consumption starting in 2000.,84.json
181,84,,China has the steepest growth in electricity generation over time.,84.json
181,84,,India has less steep growth in electricity generation than China.,84.json
181,84,,The US has less steep growth in electricity generation than China.,84.json
181,84,,"In general, most of this energy growth comes from clean energy.",84.json
181,84,,Coal has essentially stagnated over the past 20 years.,84.json
181,84,,Gas has essentially stagnated over the past 20 years.,84.json
181,84,,Oil has essentially stagnated over the past 20 years.,84.json
181,84,,I wonder what factors caused China to have a big increase in electricity generation compared to the US and India.,84.json
181,84,,I use a lot of electricity.,84.json
181,84,,I use a lot of gas.,84.json
181,84,,This topic relates to me because I use a lot of electricity and gas.,84.json
181,84,,Awareness can be raised.,84.json
181,84,,"If awareness is raised, it is detectable how renewable energy sources can generate more electricity.",84.json
181,84,,The headline is: Country Power and Energy!,84.json
181,85,,I noticed that the energy usage of the United States was about half of the energy usage of China.,85.json
181,85,,The population of the United States is less than a fourth of the population of China.,85.json
181,85,,This means that the energy usage per person in the United States is more than twice the energy usage per person in China.,85.json
181,85,,This is true only for the most recent years.,85.json
181,85,,"In earlier years, the energy usage per person in the United States was even greater compared to China.",85.json
181,85,,I noticed that the type of energy that the United States uses changed.,85.json
181,85,,Oil usage in the United States increased gradually starting around 2010.,85.json
181,85,,Wind energy usage in the United States increased gradually starting around 2010.,85.json
181,85,,Solar energy usage in the United States increased gradually starting around 2010.,85.json
181,85,,Coal usage in the United States decreased around 2010.,85.json
181,85,,It is good that the United States uses more wind energy and solar energy.,85.json
181,85,,It is good that the United States uses less coal energy.,85.json
181,85,,I wonder whether the increased usage of oil will offset these changes.,85.json
181,85,,I can connect these shifts in the graph to my community.,85.json
181,85,,My hometown is a suburban area in California.,85.json
181,85,,"Over the past 10 years, I observed many households in my hometown add solar panels to their houses.",85.json
181,85,,My household added solar panels to our house.,85.json
181,85,,This observation reflects the increase of solar energy usage in the graph.,85.json
181,85,,The suburban landscape in my hometown makes a car necessary.,85.json
181,85,,The necessity for a car increases the use of oil.,85.json
181,85,,This observation reflects the increase of oil usage in the graph.,85.json
181,85,,The graph should tell us that we should limit our oil use.,85.json
181,85,,Walking to places can limit oil use.,85.json
181,85,,Using public transit can limit oil use.,85.json
181,85,,"The title is: 3 largest countries in the world, how they use energy.",85.json
181,86,,I noticed that China has a greater total electrical generation than the U.S..,86.json
181,86,,I noticed that China has a greater total electrical generation than India.,86.json
181,86,,I noticed that clean renewable power tends to be used more than fossil fuels.,86.json
181,86,,I wonder how this graph was created.,86.json
181,86,,I wonder what sampling method was used to obtain the data.,86.json
181,86,,People use power for everything in everyday life.,86.json
181,86,,People should know where power comes from.,86.json
181,86,,People should know how much power costs.,86.json
181,86,,The topic is energy and power.,86.json
181,87,,The graph is about world electricity generation.,87.json
181,87,,World electricity generation increased.,87.json
181,87,,Fossil fuels dominate most sources of world electricity generation.,87.json
181,87,,Hydroelectric energy is a clean energy source.,87.json
181,87,,Other clean energy is a clean energy source.,87.json
181,87,,Nuclear energy is a clean energy source.,87.json
181,87,,Wind energy is a clean energy source.,87.json
181,87,,Solar energy is a clean energy source.,87.json
181,87,,Hydroelectric energy and other clean energy together are the greatest clean energy source.,87.json
181,87,,Coal is a fossil fuel.,87.json
181,87,,Gas is a fossil fuel.,87.json
181,87,,Oil is a fossil fuel.,87.json
181,87,,Other fossil fuels are fossil fuels.,87.json
181,87,,Coal is the greatest fossil fuel source.,87.json
181,87,,Clean energy increased faster than fossil fuels.,87.json
181,87,,Clean energy takes a bigger share of total world electricity generation as time passes.,87.json
181,87,,China follows the trend of a greater share of clean energy.,87.json
181,87,,The United States changes at a slower rate than China.,87.json
181,87,,India changes at a slower rate than China.,87.json
181,87,,I wonder how the increase in clean energy will affect the totals of countries.,87.json
181,87,,The rise of clean energy can cause people to reflect on electricity use in communities.,87.json
181,87,,The rise of clean energy can cause people to reflect on where electricity comes from.,87.json
181,87,,I hope that there are more talks about sustainability.,87.json
181,87,,Fossil fuels are unrenewable energy sources.,87.json
181,87,,The headline could be: Our Energy Sources are Electrifying the World - 2000 to 2022.,87.json
181,88,,The electricity generation in the world has increased over the years.,88.json
181,88,,Fossil fuels surpassed 15 million gigawatt hours.,88.json
181,88,,Renewable power sources increased.,88.json
181,88,,Renewable power sources surpassed 25 million gigawatt hours.,88.json
181,88,,China is a country.,88.json
181,88,,The U.S. is a country.,88.json
181,88,,India is a country.,88.json
181,88,,China and the U.S. and India differ in the amount of electricity generation.,88.json
181,88,,The U.S. decreases its use of fossil fuels slowly.,88.json
181,88,,The U.S. increases its use of renewable power sources slightly.,88.json
181,88,,China uses the most clean energy among China and the U.S. and India.,88.json
181,88,,China also uses a large amount of fossil fuels.,88.json
181,88,,India uses the least clean power among China and the U.S. and India.,88.json
181,88,,India uses less than 2 million gigawatt hours of clean power.,88.json
181,88,,India uses less than 2 million gigawatt hours of fossil fuels.,88.json
181,88,,The economy plays a role in electricity generation.,88.json
181,88,,China is largely populated.,88.json
181,88,,India is largely populated.,88.json
181,88,,India has low electricity generation.,88.json
181,88,,India's electricity generation contrasts with the electricity generation in China.,88.json
181,88,,India's electricity generation contrasts with the electricity generation in the U.S.,88.json
181,88,,The electricity generation increased greatly in 20 years.,88.json
181,88,,The data may differ in the future.,88.json
181,88,,We may maintain the use of clean power as the largest power source.,88.json
181,88,,I am a member of a community.,88.json
181,88,,My community contributes to the electricity generation in the world.,88.json
181,88,,My community uses resources.,88.json
181,88,,If my community uses fossil fuels then negative impacts occur.,88.json
181,88,,If my community uses clean energy then positive impacts occur.,88.json
181,88,,The headline is: Our World's Powerhouse: Clean Energy and Fossil fuels!,88.json
181,89,,I noticed that the energy usage of the United States was about twice the energy usage of China.,89.json
181,89,,The population of the United States is less than one quarter of the population of China.,89.json
181,89,,"Therefore, the average energy usage per person in the United States is greater than the average energy usage per person in China.",89.json
181,89,,The average energy usage per person in the United States is greater than the average energy usage per person in India.,89.json
181,89,,I noticed a change in the types of energy that the United States used over the years.,89.json
181,89,,The graph depicts energy usage from 2000 to 2020.,89.json
181,89,,"From 2000 to 2020, the use of coal in the United States decreased.",89.json
181,89,,"From 2000 to 2020, the use of wind energy in the United States increased slightly.",89.json
181,89,,"From 2000 to 2020, the use of solar energy in the United States increased slightly.",89.json
181,89,,"From 2000 to 2020, the use of oil in the United States increased.",89.json
181,89,,The increase in wind energy is good.,89.json
181,89,,The increase in solar energy is good.,89.json
181,89,,The decrease in coal energy is good.,89.json
181,89,,I wonder whether the increase in oil offsets these changes.,89.json
181,89,,I can compare my family energy usage with the graph.,89.json
181,89,,"In the last 20 years, many families in my neighborhood added solar panels to their roofs.",89.json
181,89,,My family added solar panels to our roof.,89.json
181,89,,"Around 2010, solar power started to increase.",89.json
181,89,,"Around 2010, wind power started to increase.",89.json
181,89,,The increase in solar panels in my neighborhood correlates with the increase in solar power and wind power around 2010.,89.json
181,89,,I am glad about this change.,89.json
181,89,,My town is a suburban town.,89.json
181,89,,"In my town, driving is almost essential to go to places.",89.json
181,89,,"Therefore, an increase in oil use makes sense.",89.json
181,89,,These graphs should encourage people to reduce oil use.,89.json
181,89,,If a person needs to go somewhere close then walking can be a feasible means of travel.,89.json
181,89,,If a person needs to go somewhere close then biking can be a feasible means of travel.,89.json
181,89,,If walking is feasible then the person should consider walking instead of driving.,89.json
181,89,,If biking is feasible then the person should consider biking instead of driving.,89.json
181,89,,"My title is ""3 largest countries in the world, and how they consume energy"".",89.json
181,9,,We evaluated a graph.,9.json
181,9,,"The graph is titled ""World electricity generation"".",9.json
181,9,,Ember published the graph.,9.json
181,9,,The graph is from 2022.,9.json
181,9,,The graph displays the types of energy used in the world.,9.json
181,9,,The graph displays the amounts of energy used in the world.,9.json
181,9,,The graph covers the period from 2000 to the 2020s.,9.json
181,9,,There are separate graphs.,9.json
181,9,,One separate graph documents the energy usage of the United States.,9.json
181,9,,One separate graph documents the energy usage of China.,9.json
181,9,,One separate graph documents the energy usage of India.,9.json
181,9,,These separate graphs cover the period from 2000 to the 2020s.,9.json
181,9,,The overall energy usage worldwide increases over time.,9.json
181,9,,Nuclear energy is the most prominent energy source in the graph.,9.json
181,9,,Coal is the least prominent energy source in the graph.,9.json
181,9,,Worldwide energy usage decreased around 2008.,9.json
181,9,,Worldwide energy usage decreased around 2020.,9.json
181,9,,The housing crisis happened in 2008.,9.json
181,9,,The coronavirus pandemic happened around 2020.,9.json
181,9,,The housing crisis caused economic hardship.,9.json
181,9,,The coronavirus pandemic caused economic hardship.,9.json
181,9,,The decreases in worldwide energy usage probably correspond to these economic hardships.,9.json
181,9,,We wonder what the data looked like before 2000.,9.json
181,9,,Clean energy seems to be a relatively new phenomenon.,9.json
181,9,,We wonder why the energy usage of India is low compared to the energy usage of the United States.,9.json
181,9,,We wonder why the energy usage of India is low compared to the energy usage of China.,9.json
181,9,,This topic is important.,9.json
181,9,,We use energy every day.,9.json
181,9,,It is useful to know the main types of energy that are used.,9.json
181,9,,The graph gives more insight into how different countries operate.,9.json
181,9,,"Our title for the graph is ""Ember's Evaluation of the Evolution of Electricity"".",9.json
181,90,,India is a country.,90.json
181,90,,The United States is a country.,90.json
181,90,,China is a country.,90.json
181,90,,India's energy consumption was the lowest in all years.,90.json
181,90,,The energy consumption of the United States was the largest until around 2010.,90.json
181,90,,China passed the United States around 2010.,90.json
181,90,,Clean power has increased in all countries.,90.json
181,90,,Wind energy has become more popular recently.,90.json
181,90,,Solar energy has become more popular recently.,90.json
181,90,,I wonder why the energy consumption of the United States has remained about the same.,90.json
181,90,,The population of the United States has become larger.,90.json
181,90,,This information allows me to estimate the energy that I am likely consuming.,90.json
181,90,,It is difficult to know exactly where a person's energy comes from.,90.json
181,90,,This graph gives context about the energy consumption of the United States.,90.json
181,90,,This graph also gives context about my own likely energy consumption.,90.json
181,90,,The headline is: Change of type and amount of energy.,90.json
181,91,,I compare the US and India with China.,91.json
181,91,,China has increased power generation more than the US.,91.json
181,91,,China has increased power generation more than India.,91.json
181,91,,"Globally, the production of energy has increased consistently.",91.json
181,91,,"Since 2010, wind power has grown in importance.",91.json
181,91,,"Since 2010, solar power has grown in importance.",91.json
181,91,,The use of fossil fuels has increased.,91.json
181,91,,Many businesses fight to reduce the use of fossil fuels.,91.json
181,91,,Many campaigners push for a switch to renewable energy.,91.json
181,91,,I find it hard to understand why the use of fossil fuels has increased.,91.json
181,91,,This situation raises awareness in my community about the source of our electricity.,91.json
181,91,,This situation raises awareness in me about the source of our electricity.,91.json
181,91,,This situation may encourage lobbying for a greater emphasis on the generation of clean energy.,91.json
181,91,,The headline is: How is the global electricity supply changing?,91.json
181,92,,The graph shows the world electricity generation from 2000 to 2020.,92.json
181,92,,The graph shows the world electricity generation just beyond 2020.,92.json
181,92,,The graph divides energy sources into clean sources and fossil sources.,92.json
181,92,,Coal is a fossil fuel.,92.json
181,92,,Gas is a fossil fuel.,92.json
181,92,,Oil is a fossil fuel.,92.json
181,92,,Other fossil fuels are fossil sources.,92.json
181,92,,Nuclear energy is a clean source.,92.json
181,92,,Hydroelectric energy is a clean source.,92.json
181,92,,Wind energy is a clean source.,92.json
181,92,,Solar energy is a clean source.,92.json
181,92,,The graph shows a decline in coal use over time.,92.json
181,92,,The graph shows a relatively steady electricity generation from gas over time.,92.json
181,92,,The graph shows an increase in electricity generation from wind energy over time.,92.json
181,92,,The graph shows an increase in electricity generation from solar energy over time.,92.json
181,92,,I am curious about the cause of the decline in coal use.,92.json
181,92,,I am curious about the cause of the increase in wind energy generation.,92.json
181,92,,I am curious about the cause of the increase in solar energy generation.,92.json
181,92,,Technological advancements could cause the decline in coal use.,92.json
181,92,,Economic factors could cause the decline in coal use.,92.json
181,92,,Policy changes could cause the decline in coal use.,92.json
181,92,,Technological advancements could cause the increase in wind energy generation.,92.json
181,92,,Economic factors could cause the increase in wind energy generation.,92.json
181,92,,Policy changes could cause the increase in wind energy generation.,92.json
181,92,,Technological advancements could cause the increase in solar energy generation.,92.json
181,92,,Economic factors could cause the increase in solar energy generation.,92.json
181,92,,Policy changes could cause the increase in solar energy generation.,92.json
181,92,,This trend reflects a global shift toward sustainable energy sources.,92.json
181,92,,This global shift could influence local energy policies.,92.json
181,92,,This global shift could influence local energy infrastructure.,92.json
181,92,,Our community experiences changes in energy costs.,92.json
181,92,,PGE is an energy provider.,92.json
181,92,,The costs of PGE keep increasing.,92.json
181,92,,An increase in renewable energy could affect energy costs in our community.,92.json
181,92,,Energy costs in our community may reflect an increase in renewable energy.,92.json
181,92,,The US is relatively stagnant for clean energy.,92.json
181,92,,China is not relatively stagnant for clean energy.,92.json
181,92,,The US is more stagnant for clean energy than China.,92.json
181,92,,"The title of the graph is ""The Rise of Renewables: Wind and Solar Power Surge Forward in the Global Energy Mix"".",92.json
181,93,,I immediately noticed an overall upward trend in the graph.,93.json
181,93,,"From 2000 onwards, the amount of energy used has expanded a lot.",93.json
181,93,,Most of this expansion results from clean energy.,93.json
181,93,,Coal has somewhat stagnated during these 20 years.,93.json
181,93,,Gas has somewhat stagnated during these 20 years.,93.json
181,93,,Oil has somewhat stagnated during these 20 years.,93.json
181,93,,The graph uses different colors for different types of energy.,93.json
181,93,,I ask what metrics or units are used to assign a color to an energy type.,93.json
181,93,,I ask if a different color relates to how clean the energy is.,93.json
181,93,,I ask if a different color relates to how fossil the energy is.,93.json
181,93,,I currently live in SLO.,93.json
181,93,,I primarily grew up in a town.,93.json
181,93,,That town uses hydroelectric energy.,93.json
181,93,,The amount of energy that hydroelectric energy can produce can be substantial.,93.json
181,93,,Hydroelectric energy is not underrepresented in the graph.,93.json
181,93,,It is interesting that hydroelectric energy takes a small portion of the graph.,93.json
181,93,,The headline is: ZAP! Energy Production by Energy Type: 2000 to 2020 (gigawatt hours).,93.json
181,94,,"In this graph, I notice an overall increase in world electricity generation.",94.json
181,94,,I consider all sources of electricity in this graph.,94.json
